40.82231720,29.9324638
40.82245110,29.9316055
40.82256480,29.931053
40.82268250,29.9304468
40.82276780,29.9298138
40.82288140,29.9293096
40.82297480,29.9287892
40.82312090,29.9281616
40.82315750,29.9278719
40.8232590,29.9274213
40.82331980,29.9270565
40.8234010,29.9266756
40.82354310,29.9262733
40.82358370,29.925871
40.82367710,29.9255384
40.82381510,29.9249912
40.82390850,29.9246211
40.82400990,29.9241436
40.82414390,29.9237735
40.82424130,29.9235428
40.82438340,29.9232049
40.8245620,29.9228025
40.82472030,29.922545
40.82482990,29.9222768
40.82509780,29.9216867
40.82500040,29.9214882
40.82487050,29.9213595
40.82474060,29.9216438
40.82463910,29.9218477
40.82452140,29.9222071
40.82437120,29.9224914
40.82424940,29.9228347
40.82414390,29.923178
40.82397750,29.9236608
40.82381920,29.9241597
40.8236730,29.9248249
40.82362020,29.9252541
40.8235350,29.9256081
40.82342130,29.9261338
40.82329960,29.9266649
40.82321020,29.9271155
40.82310060,29.9276949
40.82295450,29.9282742
40.82278810,29.9291004
40.82267850,29.9297709
40.82253640,29.9303288
40.82356340,29.9253506
40.82334420,29.9253935
40.82309250,29.9253775
40.82289360,29.9253935
40.82261760,29.9254311
40.82262970,29.9258388
40.82270690,29.9261767
40.82272310,29.9265791
40.82266220,29.926917
40.82258920,29.9272174
40.82247550,29.927593
40.82235780,29.9280436
40.82227250,29.9283547
40.8221710,29.9286766
40.82209390,29.9290038
40.8220330,29.9291486
40.82191120,29.9295349
40.82177320,29.9299426
40.82168790,29.9299533
40.82176910,29.9296207
40.82188690,29.9292506
40.82202890,29.9288482
40.82201680,29.928757
40.821830,29.9287731
40.82174880,29.9291165
40.82159050,29.9292237
40.82133070,29.9293149
40.82109930,29.9292237
40.82093290,29.9289394
40.82075430,29.9285586
40.82062840,29.9282689
40.82059590,29.9278558
40.82054320,29.9275286
40.82057560,29.9272496
40.82076640,29.9268795
40.821010,29.9267615
40.82117640,29.9266327
40.82101410,29.9261177
40.82083140,29.9258871
40.82074610,29.9254365
40.82047410,29.9251253
40.82042140,29.924782
40.82023870,29.9246586
40.81980430,29.9246693
40.8193740,29.9245621
40.81906140,29.9242777
40.81890310,29.924149
40.81871630,29.9239237
40.81861480,29.9237252
40.82133480,29.9267346
40.82154990,29.9266595
40.82174070,29.9266917
40.82191530,29.9266274
40.82193560,29.9268688
40.82181380,29.9272174
40.82172850,29.9273569
40.82173260,29.9277914
40.82176910,29.9282796
40.82181380,29.9285586
40.82188280,29.9286658
40.82178130,29.9279309
40.82209390,29.9279631
40.82232530,29.927947
40.82261760,29.9266488
40.82241050,29.9266649
40.82210610,29.9266488
40.82197620,29.9266595
40.82192340,29.9263806
40.82195180,29.9261875
40.82193560,29.9256618
40.82197620,29.925356
40.8222360,29.9254204
40.82248360,29.9253882
40.82188280,29.9253989
40.82175290,29.9254418
40.82156620,29.9253721
40.82142410,29.9253506
40.82161890,29.9255491
40.82179760,29.9256832
40.82130640,29.925356
40.82113180,29.9252272
40.82092070,29.9249429
40.82083140,29.9248142
40.82068520,29.9245621
40.8206040,29.9244333
40.82056350,29.9242885
40.82054320,29.92409
40.82051880,29.9238325
40.82051470,29.9234892
40.82051070,29.9232531
40.82052290,29.9230708
40.82044980,29.9228723
40.82011690,29.922545
40.81999920,29.922132
40.82004380,29.9216814
40.82011280,29.9210806
40.82021030,29.9204797
40.82038480,29.9202115
40.8203280,29.9205548
40.82022650,29.9210913
40.82021030,29.9215365
40.82011690,29.9220193
40.82014940,29.9223305
40.82030770,29.9224968
40.82051880,29.9227864
40.82061220,29.923119
40.82060810,29.9237198
40.82060810,29.9242509
40.82072180,29.9244923
40.82091260,29.9247284
40.82100190,29.9248517
40.82112370,29.9250395
40.82122520,29.9251575
40.82065680,29.9237038
40.82081920,29.9235857
40.82096530,29.9233819
40.82118050,29.9235804
40.82140780,29.9237896
40.82157020,29.9241597
40.82160270,29.9245674
40.82159460,29.9250288
40.82176910,29.9252648
40.82198020,29.925297
40.8222360,29.9253077
40.82254040,29.9252916
40.82144840,29.9252648
40.82131040,29.9252326
40.82269880,29.9252487
40.82303970,29.9246693
40.82276780,29.9250717
40.82315750,29.9244119
40.82337670,29.924149
40.82350250,29.9238969
40.82367710,29.9235643
40.82381510,29.923221
40.823880,29.9229849
40.82392470,29.9226201
40.82396530,29.9222124
40.82393280,29.9220515
40.82391660,29.9218369
40.82416010,29.9217082
40.82438340,29.9217672
40.8245620,29.9217136
40.82436310,29.9215902
40.82466350,29.9215634
40.82408710,29.9215794
40.8239450,29.9215687
40.82385570,29.9214614
40.82377450,29.9214292
40.82364870,29.9211557
40.82354310,29.9209518
40.82344980,29.9207158
40.82332390,29.9205495
40.82327930,29.9204744
40.82322650,29.9203724
40.82312090,29.9202169
40.82291390,29.9200452
40.82268660,29.9199004
40.82251610,29.9197824
40.82232120,29.9196429
40.82203710,29.9195034
40.82184630,29.9193639
40.82159460,29.9192298
40.82134290,29.9193264
40.8212130,29.9194122
40.82105060,29.9193908
40.82085570,29.9194444
40.82071770,29.9196268
40.82053910,29.9197877
40.82044980,29.9199057
40.82040920,29.9199808
40.82036050,29.9201311
40.82039290,29.9205387
40.82051470,29.9206782
40.82061220,29.9207748
40.82070150,29.9208606
40.82072580,29.9210752
40.8206690,29.9212254
40.82061220,29.9209143
40.82057970,29.9210859
40.82095320,29.9211825
40.8210750,29.9211825
40.82118860,29.9212147
40.82127390,29.9211798
40.82140180,29.9211852
40.8214160,29.921161
40.82151540,29.9209974
40.82160880,29.9208204
40.82169610,29.9206997
40.82184830,29.9205629
40.82200660,29.9203885
40.82205330,29.9203564
40.82215880,29.9203617
40.8223070,29.9203376
40.82242070,29.9203537
40.82253230,29.920359
40.82265820,29.920359
40.82272920,29.9203885
40.82282870,29.9204073
40.82293420,29.9203966
40.82303770,29.9203698
40.82312090,29.9203403
40.82315140,29.9203349
40.82328530,29.9205334
40.82323050,29.9205468
40.82309660,29.9205173
40.82300320,29.9205092
40.82291190,29.9205146
40.8228510,29.9205119
40.82276170,29.9205817
40.82280020,29.9207775
40.8228490,29.9208848
40.82288550,29.9209867
40.8229220,29.921102
40.82296060,29.9212066
40.82298490,29.9212871
40.82303770,29.9213917
40.82306610,29.9215338
40.82306410,29.9216197
40.823060,29.9216733
40.82292810,29.921735
40.82288960,29.9218316
40.82288350,29.921963
40.82290380,29.9220917
40.82295860,29.9221776
40.82301950,29.9222151
40.82307430,29.9222098
40.82308640,29.9221105
40.82307430,29.921963
40.82306210,29.9218664
40.82309460,29.9216787
40.82317370,29.9214936
40.8231250,29.9217082
40.82320210,29.9217082
40.82325290,29.9217028
40.82331980,29.9217055
40.82338070,29.9216867
40.82354840,29.9216545
40.82363570,29.9216975
40.82371280,29.9217592
40.82377570,29.921853
40.82383050,29.9218664
40.823660,29.9216224
40.82372290,29.9214427
40.82363970,29.9213166
40.82356260,29.9211288
40.82349760,29.9210135
40.82344080,29.9208928
40.82328450,29.9209733
40.82316680,29.9210055
40.82308360,29.9210028
40.82303690,29.9209652
40.82300040,29.9208821
40.8229760,29.9207667
40.82297190,29.9206594
40.82295980,29.9205978
40.8230450,29.9208713
40.8231830,29.9207426
40.82328050,29.9207265
40.82330480,29.9207077
40.82278720,29.9207426
40.82282380,29.9207694
40.82295370,29.9207775
40.82329260,29.9207667
40.82327230,29.920925
40.82328050,29.9209759
40.82356260,29.9216733
40.82341440,29.9216894
40.82331980,29.9217055
40.82330680,29.9216948
40.82380010,29.9219147
40.82385280,29.9220917
40.82384070,29.9221856
40.82385080,29.9223305
40.82384270,29.9224565
40.82384270,29.9226228
40.82383460,29.9229769
40.82376560,29.9232505
40.82367020,29.9232639
40.8236620,29.9233524
40.82350170,29.9233604
40.82344890,29.9233792
40.82347940,29.9234704
40.82342250,29.9235589
40.82340220,29.9236126
40.82361540,29.9234811
40.82350780,29.9237091
40.82347730,29.9237896
40.82340220,29.9238754
40.82319110,29.9240954
40.82316070,29.9242429
40.8230430,29.9243421
40.82300850,29.9244145
40.82298010,29.9244896
40.82292530,29.9245647
40.82284410,29.924664
40.8227710,29.9247927
40.82268370,29.9249268
40.82259640,29.9251039
40.82251930,29.925187
40.82247470,29.9252648
40.82244740,29.9251075
40.82229310,29.924909
40.82227690,29.9247052
40.82238250,29.9246247
40.82251240,29.924732
40.82264630,29.9248715
40.8226910,29.9250217
40.82220380,29.9245389
40.82212670,29.9243618
40.82202930,29.9242063
40.82195220,29.9241258
40.82181010,29.9241419
40.82168020,29.924158
40.82164360,29.9241526
40.82212260,29.92404
40.82228210,29.92375
40.82229830,29.9237018
40.82237540,29.9235033
40.822140,29.9239432
40.82244440,29.9234657
40.82259460,29.9233155
40.82270830,29.9231439
40.82290320,29.9229293
40.82305340,29.9226772
40.8231630,29.9225001
40.82334160,29.9221514
40.82342680,29.9220388
40.82354450,29.92191
40.82359330,29.9218564
40.82311830,29.9225645
40.82321980,29.9227737
40.82336590,29.9228971
40.82344710,29.922999
40.82346740,29.9230634
40.82286260,29.9225699
40.82279360,29.9225806
40.82262310,29.922645
40.82244040,29.9226128
40.82225770,29.9226074
40.82213590,29.9226235
40.82201410,29.9225269
40.82185180,29.9224358
40.8217340,29.9223499
40.82157570,29.9221622
40.82130780,29.9218564
40.8212590,29.9217828
40.82123270,29.9217372
40.82115150,29.9216245
40.82103170,29.9215038
40.82092010,29.9213617
40.82083280,29.9212222
40.82082670,29.9213536
40.82070290,29.9215414
40.82066230,29.9216326
40.82059940,29.9216728
40.82047960,29.921815
40.82038620,29.9220295
40.82028680,29.9222307
40.82025840,29.9224345
40.82026440,29.922507
40.82026850,29.921831
40.82037610,29.9216728
40.82041670,29.9216084
40.82045320,29.9215628
40.82052830,29.9214287
40.8204350,29.9213482
40.8203030,29.9212705
40.82025430,29.9212275
40.8202360,29.9211793
40.82089370,29.921249
40.82090180,29.921198
40.82090790,29.921139
40.8209120,29.9210908
40.82093220,29.9209861
40.82102970,29.9208654
40.8211210,29.9207394
40.82116160,29.9207018
40.82123870,29.9205999
40.82129350,29.9205087
40.82136870,29.9204014
40.82141130,29.9203236
40.82129590,29.9201895
40.82126340,29.9201734
40.82117410,29.9199589
40.82109290,29.919865
40.82099350,29.9198006
40.82093060,29.919696
40.82091430,29.9196504
40.8210260,29.9195378
40.8212350,29.9193554
40.82193850,29.9225524
40.82201970,29.9226758
40.82219020,29.9229092
40.82232820,29.9231318
40.82239520,29.9233169
40.8223160,29.9235019
40.82196280,29.9240277
40.82189790,29.924151
40.82184510,29.9242074
40.82174970,29.9242825
40.82158530,29.9241564
40.8214980,29.9239633
40.82142090,29.9238131
40.82132750,29.9237138
40.82124840,29.9236602
40.82183090,29.9240545
40.82187960,29.9239365
40.82192220,29.9237782
40.82205820,29.9234617
40.82197910,29.9235851
40.82176590,29.9238506
40.82172130,29.9238962
40.82172940,29.9237433
40.82087890,29.9232713
40.82083020,29.9232686
40.82069630,29.922877
40.82062520,29.9238748
40.8208180,29.9238265
40.82101090,29.9235341
40.82116920,29.9237889
40.82101490,29.9244407
40.82105760,29.9241591
40.82099670,29.9238158
40.82121380,29.9240008
40.82120980,29.9240733
40.82075510,29.9244219
40.82080380,29.9244246
40.82106570,29.924717
40.82119350,29.9250013
40.82134580,29.9251569
40.82140460,29.9251837
40.82132140,29.9250228
40.82124020,29.9248618
40.82123410,29.9246848
40.82126260,29.9245453
40.82130320,29.9244836
40.82136810,29.9251596
40.82138840,29.9249611
40.82138230,29.924784
40.82140670,29.9245534
40.82148580,29.9243737
40.82187350,29.9222333
40.82189380,29.9220509
40.82206430,29.9218041
40.82225510,29.9210102
40.82209680,29.9210155
40.82199940,29.9209887
40.82191410,29.92064
40.82191410,29.9201036
40.82152440,29.9220187
40.8217030,29.9207849
40.82158940,29.9212087
40.82126840,29.9223776
40.82128260,29.9225358
40.82133330,29.9226002
40.82127450,29.9227987
40.82116280,29.9229033
40.82112020,29.9229247
40.82109580,29.9229757
40.82108770,29.9230588
40.82107150,29.9231313
40.82098830,29.9233163
40.82094970,29.92337
40.82113850,29.9231742
40.82190170,29.9235926
40.82197880,29.9237428
40.82214520,29.9237482
40.82226290,29.9236087
40.82241310,29.9235121
40.82244440,29.9234657
40.82246590,29.9231473
40.82247810,29.922863
40.82244160,29.9227343
40.82241310,29.9226055
40.82244970,29.9224365
40.82248220,29.922399
40.82257550,29.9223078
40.82259180,29.9222434
40.82251870,29.922222
40.82266080,29.9222059
40.82280290,29.9221254
40.82317490,29.9238891
40.82314240,29.923873
40.82303280,29.9238516
40.82295970,29.9237765
40.82286640,29.9236584
40.82276080,29.9235458
40.82271210,29.9234707
40.82266340,29.9233741
40.8226390,29.9232937
40.8226390,29.9231756
40.82301660,29.923932
40.822980,29.9241734
40.8229760,29.92427
40.8229070,29.9244416
40.82289070,29.9246455
40.82290290,29.9247689
40.82317890,29.9226016
40.82323170,29.9225158
40.82336160,29.922312
40.82349960,29.9220974
40.82354430,29.9220116
40.82359330,29.9218564
40.82366610,29.9218023
40.82287450,29.9221135
40.82279740,29.9223066
40.82274050,29.9224353
40.82276890,29.9225748
40.82293540,29.9223549
40.82297190,29.9222905
40.822980,29.922253
40.82301660,29.9223817
40.82305720,29.9224246
40.82309370,29.922489
40.82313020,29.9225319s
40.82294750,29.9211211
40.82283390,29.9210942
40.82274050,29.9209548
40.82269990,29.9208099
40.82262690,29.9206651
40.82267960,29.9204291
40.82280950,29.9202574
40.82288260,29.9205149
40.8229963,29.92039150
